57.679308, 11.981127, 1525769055|57.678847, 11.982048, 1525769063|57.678591, 11.982838, 1525769071|57.67859, 11.983048, 1525769079|57.678623, 11.983192, 1525769087|57.679067, 11.983981, 1525769095|57.679408, 11.984392, 1525769103|57.679701, 11.98445, 1525769111|57.680058, 11.984247, 1525769119|57.680524, 11.983918, 1525769127|57.680872, 11.983869, 1525769135|57.681238, 11.984095, 1525769143|57.681271, 11.984119, 1525769151|57.681303, 11.984264, 1525769159|57.681386, 11.984206, 1525769167|57.681422, 11.984226, 1525769175|57.681935, 11.984515, 1525769183|57.682238, 11.984596, 1525769191|57.682387, 11.984579, 1525769199|57.682587, 11.984531, 1525769207|57.683768, 11.984411, 1525769215|57.684266, 11.984273, 1525769223|57.684371, 11.984229, 1525769231|57.684551, 11.984158, 1525769239|57.684823, 11.984149, 1525769247|57.685032, 11.984407, 1525769255|57.685093, 11.98451, 1525769263|57.685438, 11.984089, 1525769271|57.68585, 11.983847, 1525769280|57.685899, 11.983817, 1525769288|57.685935, 11.983791, 1525769296|57.685952, 11.983927, 1525769304|57.68615, 11.984929, 1525769312|57.686193, 11.985097, 1525769320|57.686303, 11.985408, 1525769328|57.686608, 11.98609, 1525769336|57.686696, 11.986224, 1525769344|57.686939, 11.986514, 1525769352|57.687254, 11.986688, 1525769360|57.687461, 11.986799, 1525769368|57.688816, 11.987592, 1525769376|57.688958, 11.987668, 1525769384|57.688976, 11.987677, 1525769392|57.689716, 11.988123, 1525769400|57.690192, 11.988238, 1525769408|57.690459, 11.988216, 1525769416|57.690571, 11.988202, 1525769424|57.691448, 11.987764, 1525769432|57.692806, 11.986933, 1525769440|57.692884, 11.986919, 1525769448|57.692962, 11.986925, 1525769456|57.693294, 11.987309, 1525769464|57.693465, 11.987385, 1525769472|57.693535, 11.987395, 1525769480|57.694261, 11.987328, 1525769488|57.69432, 11.98732, 1525769497|57.69507, 11.987218, 1525769505|57.695105, 11.987212, 1525769513|57.695137, 11.987208, 1525769521|57.695456, 11.987278, 1525769529|57.695519, 11.987364, 1525769537|57.695598, 11.987557, 1525769545|57.695661, 11.987644, 1525769553|57.69568, 11.987678, 1525769561|57.695761, 11.987782, 1525769569|57.695918, 11.987721, 1525769577|57.696109, 11.987648, 1525769585|57.696345, 11.987587, 1525769593|57.696486, 11.987542, 1525769601|57.696559, 11.987516, 1525769609|57.696832, 11.987428, 1525769617|57.696876, 11.987412, 1525769625|57.696915, 11.987397, 1525769633|57.696987, 11.987368, 1525769641|57.697067, 11.987297, 1525769649|57.697141, 11.987196, 1525769657|57.697202, 11.987119, 1525769665|57.697376, 11.986967, 1525769673|57.697567, 11.986844, 1525769681|57.699314, 11.986383, 1525769689|57.699504, 11.986333, 1525769697|57.699626, 11.986307, 1525769705|57.699976, 11.986188, 1525769713|57.700068, 11.986164, 1525769722|57.700149, 11.986151, 1525769730|57.700908, 11.985955, 1525769738|57.7013, 11.985849, 1525769746|57.7018, 11.985727, 1525769754|57.701925, 11.985689, 1525769762|57.702132, 11.985628, 1525769770|57.702993, 11.985438, 1525769778|57.704167, 11.98518, 1525769786|57.704314, 11.985161, 1525769794|57.704459, 11.985142, 1525769802|57.704431, 11.984736, 1525769810|57.704416, 11.984522, 1525769818|57.704313, 11.983417, 1525769826|57.70434, 11.983328, 1525769834|57.704531, 11.983266, 1525769842|57.704632, 11.983255, 1525769850|57.704674, 11.983132, 1525769858|57.704661, 11.981376, 1525769866|57.704661, 11.981345, 1525769874|57.704662, 11.980625, 1525769882|57.704667, 11.979404, 1525769890|57.704671, 11.979053, 1525769898|57.704682, 11.978586, 1525769906|57.706552, 11.97855, 1525769914|57.70703, 11.978474, 1525769922|57.707129, 11.978453, 1525769930|57.707232, 11.978361, 1525769939|57.707301, 11.97829, 1525769947|57.707389, 11.978193, 1525769955|57.707538, 11.978011, 1525769963|57.7076, 11.977937, 1525769971|57.707719, 11.977847, 1525769979|57.707824, 11.977796, 1525769987|57.708303, 11.977573, 1525769995|57.708382, 11.97753, 1525770003|57.708442, 11.977483, 1525770011|57.708458, 11.977514, 1525770019|57.708611, 11.97752, 1525770027|57.708667, 11.97743, 1525770035|57.708664, 11.977099, 1525770043|57.70877, 11.976826, 1525770051|57.708736, 11.976067, 1525770059|57.708791, 11.975719, 1525770067|57.708631, 11.974711, 1525770075|57.708594, 11.974467, 1525770083|57.708526, 11.974042, 1525770091|57.708471, 11.973849, 1525770099|57.708388, 11.973387, 1525770107|57.708331, 11.972966, 1525770115|57.708435, 11.972344, 1525770123|57.708521, 11.971952, 1525770131|57.708594, 11.971697, 1525770139|57.708841, 11.971424, 1525770147|57.709045, 11.971332, 1525770156|57.70945, 11.970952, 1525770164|57.709557, 11.970852, 1525770172|57.709891, 11.970373, 1525770180|57.710183, 11.970028, 1525770188|57.710333, 11.969876, 1525770196|57.710639, 11.969631, 1525770204|57.711766, 11.969841, 1525770212|57.712447, 11.969684, 1525770220|57.71298, 11.969319, 1525770228|57.715716, 11.965456, 1525770236|57.716184, 11.964896, 1525770244|57.717841, 11.963986, 1525770252|57.718755, 11.963526, 1525770260|57.719048, 11.963396, 1525770268|57.719754, 11.962778, 1525770276|57.719959, 11.962349, 1525770284|57.720255, 11.961539, 1525770292|57.720428, 11.960633, 1525770300|57.720504, 11.959657, 1525770308|57.720514, 11.959283, 1525770316|57.720515, 11.958806, 1525770324|57.720506, 11.957663, 1525770332|57.720528, 11.956387, 1525770340|57.720425, 11.955843, 1525770348|57.720372, 11.955596, 1525770356|57.720303, 11.954566, 1525770364|57.720255, 11.954007, 1525770372|57.720179, 11.953704, 1525770381|57.720143, 11.953659, 1525770389|57.719909, 11.953482, 1525770397|57.719793, 11.953435, 1525770405|57.719681, 11.953457, 1525770413|57.719629, 11.953565, 1525770421|57.719535, 11.953756, 1525770429|57.719379, 11.95417, 1525770437|57.719226, 11.954183, 1525770445|57.71858, 11.953537, 1525770453|57.718353, 11.953236, 1525770461|57.715283, 11.947832, 1525770469|57.714104, 11.945402, 1525770477|57.714065, 11.944838, 1525770485|57.714112, 11.944777, 1525770493|57.714129, 11.944449, 1525770501|57.7141, 11.944386, 1525770509|57.713984, 11.944332, 1525770517|57.713937, 11.944365, 1525770525|57.713351, 11.943514, 1525770533|57.71329, 11.943464, 1525770541|57.712236, 11.943439, 1525770549|57.711753, 11.942815, 1525770557|57.711675, 11.942665, 1525770565|57.711588, 11.942513, 1525770573|57.711539, 11.94243, 1525770581|57.711478, 11.942328, 1525770589|57.711459, 11.942292, 1525770598|57.711124, 11.941676, 1525770606|57.71085, 11.940517, 1525770614|57.710714, 11.93986, 1525770622|57.710529, 11.939289, 1525770630|57.709618, 11.937699, 1525770638|57.709382, 11.937172, 1525770646|57.70888, 11.936289, 1525770654|57.70822, 11.935126, 1525770662|57.707999, 11.934833, 1525770670|57.707879, 11.934735, 1525770678|57.707815, 11.934522, 1525770686|57.707739, 11.934454, 1525770694|57.707633, 11.934473, 1525770702|57.707526, 11.934699, 1525770710|57.707531, 11.934892, 1525770718|57.707567, 11.935005, 1525770726|57.707585, 11.935132, 1525770734|57.707604, 11.935255, 1525770742|57.707624, 11.937405, 1525770750|57.707701, 11.937852, 1525770758|57.707734, 11.937909, 1525770766|57.707766, 11.937967, 1525770774|57.708095, 11.938529, 1525770782|57.708088, 11.938705, 1525770790|57.70808, 11.938724, 1525770798|57.708001, 11.938897, 1525770806|57.707699, 11.938391, 1525770815
57.688239, 11.97859, 1525769055|57.688337, 11.978988, 1525769063|57.688429, 11.979362, 1525769071|57.688596, 11.979217, 1525769079|57.68915, 11.978735, 1525769087|57.689819, 11.978155, 1525769095|57.689855, 11.978131, 1525769103|57.689863, 11.978889, 1525769111|57.689811, 11.978976, 1525769119|57.689677, 11.979099, 1525769127|57.689715, 11.979246, 1525769135|57.689857, 11.979788, 1525769143|57.689904, 11.979974, 1525769151|57.689916, 11.980018, 1525769159|57.689955, 11.980162, 1525769167|57.690086, 11.980028, 1525769175|57.690186, 11.979938, 1525769183|57.690428, 11.979701, 1525769191|57.691028, 11.979072, 1525769199|57.691236, 11.978822, 1525769207|57.691602, 11.978374, 1525769215|57.691662, 11.978313, 1525769223|57.691737, 11.978234, 1525769231|57.69184, 11.978123, 1525769239|57.692164, 11.977773, 1525769247|57.692228, 11.977707, 1525769255|57.692702, 11.977249, 1525769264|57.692789, 11.977162, 1525769272|57.692888, 11.977073, 1525769280|57.693133, 11.97683, 1525769288|57.693231, 11.976738, 1525769296|57.693464, 11.976524, 1525769304|57.694114, 11.97592, 1525769312|57.694203, 11.975854, 1525769320|57.694261, 11.975815, 1525769328|57.694195, 11.975559, 1525769336|57.693667, 11.973527, 1525769344|57.693623, 11.973356, 1525769352|57.693737, 11.973261, 1525769360|57.694224, 11.972892, 1525769368|57.694366, 11.9728, 1525769376|57.696439, 11.971142, 1525769384|57.697056, 11.970667, 1525769392|57.69721, 11.97055, 1525769400|57.69735, 11.970469, 1525769408|57.698375, 11.969892, 1525769416|57.69848, 11.969846, 1525769424|57.698611, 11.969916, 1525769432|57.698631, 11.969967, 1525769440|57.698906, 11.970658, 1525769448|57.69895, 11.970728, 1525769456|57.699014, 11.970733, 1525769464|57.699074, 11.970642, 1525769473|57.699143, 11.970533, 1525769481|57.699182, 11.970439, 1525769489|57.699897, 11.969388, 1525769497|57.699929, 11.969358, 1525769505|57.700026, 11.969263, 1525769513|57.700267, 11.968935, 1525769521|57.700392, 11.968777, 1525769529|57.700405, 11.968808, 1525769537|57.70044, 11.968894, 1525769545|57.700839, 11.969876, 1525769553|57.701208, 11.970762, 1525769561|57.701234, 11.970831, 1525769569|57.70162, 11.971764, 1525769577|57.701917, 11.972487, 1525769585|57.701944, 11.972557, 1525769593|57.701953, 11.972582, 1525769601|57.701977, 11.972638, 1525769609|57.701995, 11.972683, 1525769617|57.70201, 11.972721, 1525769625|57.702024, 11.972753, 1525769633|57.702061, 11.972839, 1525769641|57.702392, 11.973665, 1525769649|57.702455, 11.973822, 1525769657|57.702529, 11.974035, 1525769665|57.702752, 11.974628, 1525769673|57.702859, 11.974887, 1525769682|57.703033, 11.975303, 1525769690|57.703065, 11.97537, 1525769698|57.703256, 11.975819, 1525769706|57.703419, 11.976197, 1525769714|57.703504, 11.976408, 1525769722|57.703546, 11.976512, 1525769730|57.703656, 11.97677, 1525769738|57.703718, 11.97692, 1525769746|57.703972, 11.977542, 1525769754|57.704316, 11.978335, 1525769762|57.70435, 11.978417, 1525769770|57.704422, 11.978497, 1525769778|57.704496, 11.978559, 1525769786|57.704572, 11.978577, 1525769794|57.704682, 11.978586, 1525769802|57.706552, 11.97855, 1525769810|57.70703, 11.978474, 1525769818|57.707129, 11.978453, 1525769826|57.707232, 11.978361, 1525769834|57.707301, 11.97829, 1525769842|57.707389, 11.978193, 1525769850|57.707538, 11.978011, 1525769858|57.7076, 11.977937, 1525769866|57.707719, 11.977847, 1525769874|57.707824, 11.977796, 1525769883|57.708303, 11.977573, 1525769891|57.708382, 11.97753, 1525769899|57.708442, 11.977483, 1525769907|57.708458, 11.977514, 1525769915|57.708611, 11.97752, 1525769923|57.708667, 11.97743, 1525769931|57.708664, 11.977099, 1525769939|57.70877, 11.976826, 1525769947|57.708736, 11.976067, 1525769955|57.708791, 11.975719, 1525769963|57.708631, 11.974711, 1525769971|57.708594, 11.974467, 1525769979|57.708526, 11.974042, 1525769987|57.708471, 11.973849, 1525769995|57.708388, 11.973387, 1525770003|57.708331, 11.972966, 1525770011|57.708435, 11.972344, 1525770019|57.708521, 11.971952, 1525770027|57.708594, 11.971697, 1525770035|57.708841, 11.971424, 1525770043|57.709045, 11.971332, 1525770051|57.70945, 11.970952, 1525770059|57.709557, 11.970852, 1525770067|57.709891, 11.970373, 1525770075|57.710183, 11.970028, 1525770083|57.710333, 11.969876, 1525770092|57.710639, 11.969631, 1525770100|57.711766, 11.969841, 1525770108|57.712447, 11.969684, 1525770116|57.71298, 11.969319, 1525770124|57.715716, 11.965456, 1525770132|57.716184, 11.964896, 1525770140|57.717841, 11.963986, 1525770148|57.718755, 11.963526, 1525770156|57.719048, 11.963396, 1525770164|57.719754, 11.962778, 1525770172|57.719959, 11.962349, 1525770180|57.720255, 11.961539, 1525770188|57.720428, 11.960633, 1525770196|57.720504, 11.959657, 1525770204|57.720514, 11.959283, 1525770212|57.720515, 11.958806, 1525770220|57.720506, 11.957663, 1525770228|57.720528, 11.956387, 1525770236|57.720425, 11.955843, 1525770244|57.720372, 11.955596, 1525770252|57.720303, 11.954566, 1525770260|57.720255, 11.954007, 1525770268|57.720179, 11.953704, 1525770276|57.720143, 11.953659, 1525770284|57.719909, 11.953482, 1525770292|57.719793, 11.953435, 1525770301|57.719681, 11.953457, 1525770309|57.719629, 11.953565, 1525770317|57.719535, 11.953756, 1525770325|57.719379, 11.95417, 1525770333|57.719226, 11.954183, 1525770341|57.71858, 11.953537, 1525770349|57.718353, 11.953236, 1525770357|57.715283, 11.947832, 1525770365|57.714104, 11.945402, 1525770373|57.714065, 11.944838, 1525770381|57.714112, 11.944777, 1525770389|57.714129, 11.944449, 1525770397|57.7141, 11.944386, 1525770405|57.713984, 11.944332, 1525770413|57.713937, 11.944365, 1525770421|57.713351, 11.943514, 1525770429|57.71329, 11.943464, 1525770437|57.712236, 11.943439, 1525770445|57.711753, 11.942815, 1525770453|57.711675, 11.942665, 1525770461|57.711588, 11.942513, 1525770469|57.711539, 11.94243, 1525770477|57.711478, 11.942328, 1525770485|57.711459, 11.942292, 1525770493|57.711124, 11.941676, 1525770501|57.71085, 11.940517, 1525770510|57.710714, 11.93986, 1525770518|57.710529, 11.939289, 1525770526|57.709618, 11.937699, 1525770534|57.709382, 11.937172, 1525770542|57.70888, 11.936289, 1525770550|57.70822, 11.935126, 1525770558|57.707999, 11.934833, 1525770566|57.707879, 11.934735, 1525770574|57.707815, 11.934522, 1525770582|57.707739, 11.934454, 1525770590|57.707633, 11.934473, 1525770598|57.707526, 11.934699, 1525770606|57.707531, 11.934892, 1525770614|57.707567, 11.935005, 1525770622|57.707585, 11.935132, 1525770630|57.707604, 11.935255, 1525770638|57.707624, 11.937405, 1525770646|57.707701, 11.937852, 1525770654|57.707734, 11.937909, 1525770662|57.707766, 11.937967, 1525770670|57.708095, 11.938529, 1525770678|57.708088, 11.938705, 1525770686|57.70808, 11.938724, 1525770694|57.708001, 11.938897, 1525770702|57.707699, 11.938391, 1525770711
